title,log_budget,popularity,runtime,release_month,release_year,genre_count,log_revenue
Cloud Atlas,18.440483381052466,73.872343,172.0,10.0,2012.0,2,18.686752504079443
Legend of the Guardians: The Owls of Ga'Hoole,18.197537205138154,37.321848,97.0,7.0,2010.0,4,18.7576770646461
Catwoman,18.420680753952364,32.271938,104.0,7.0,2004.0,2,18.22347756304024
Hercules,18.420680753952364,76.842247,99.0,7.0,2014.0,2,19.310216742626164
Treasure Planet,18.757152987716434,38.924136,95.0,11.0,2002.0,5,18.51214824100833
Land of the Lost,18.420680753952364,19.38841,102.0,6.0,2009.0,3,18.04509718211479
The Expendables 3,18.31532023940565,61.025639,127.0,8.0,2014.0,3,19.144223973252547
Point Break,18.46947091764561,33.507289,114.0,12.0,2015.0,3,18.711248987402776
In the Heart of the Sea,18.420680753952364,50.767332,122.0,11.0,2015.0,5,18.35689670079136
The Adventures of Pluto Nash,18.420680753952364,12.092241,95.0,8.0,2002.0,3,15.776164903737536
Green Zone,18.420680753952364,30.254021,115.0,3.0,2010.0,5,18.36815395227763
The Peanuts Movie,18.410630418199872,34.308098,88.0,11.0,2015.0,1,19.321789263076433
The Spanish Prisoner,16.118095750958314,3.091077,110.0,9.0,1997.0,4,16.44272163989704
The Mummy Returns,18.400478046838927,41.862983,130.0,4.0,2001.0,3,19.886278943695427
Gangs of New York,18.420680753952364,46.160048,167.0,12.0,2002.0,3,19.08219537429099
The Flowers of War,18.358805350872576,12.516546,145.0,12.0,2011.0,3,18.372660350933085
Surf's Up,18.258161826219297,23.230851,85.0,6.0,2007.0,3,18.81975557097019
The Stepford Wives,18.31532023940565,19.224754,93.0,6.0,2004.0,3,18.440483381052466
Black Hawk Down,18.33729914588288,44.455166,144.0,12.0,2001.0,3,18.968742335644162
The Fifth Element,18.31532023940565,109.528572,126.0,5.0,1997.0,5,19.391157270698248
Sex and the City 2,18.420680753952364,18.325897,146.0,5.0,2010.0,3,19.479677577300087
The Road to El Dorado,18.36938746009113,37.054554,89.0,3.0,2000.0,4,18.151921539372882
Ice Age: Continental Drift,18.36938746009113,65.229868,88.0,6.0,2012.0,4,20.59229662541647
Cinderella,18.36938746009113,101.187052,105.0,3.0,2015.0,4,20.11356667448038
The Lovely Bones,17.989897843244528,29.257137,136.0,12.0,2009.0,2,18.353745614575473
Finding Nemo,18.358805350872576,85.688789,100.0,5.0,2003.0,2,20.661747323790628
The Lord of the Rings: The Return of the King,18.358805350872576,123.630332,201.0,12.0,2003.0,3,20.83560204777065
The Lord of the Rings: The Two Towers,18.184958423089522,106.914973,179.0,12.0,2002.0,3,20.64669511270673
Seventh Son,18.36938746009113,63.628459,102.0,12.0,2014.0,2,18.553274569698388
Lara Croft: Tomb Raider,18.560442695023177,41.498631,100.0,6.0,2001.0,4,19.43120231335048
Transcendence,18.420680753952364,58.991388,119.0,4.0,2014.0,4,18.45062062891247
Jurassic Park III,18.34811006187022,1.859364,92.0,7.0,2001.0,4,19.725713014670358
Rise of the Planet of the Apes,18.34811006187022,138.433168,105.0,8.0,2011.0,4,19.99523769973303
The Spiderwick Chronicles,18.31532023940565,21.436682,95.0,2.0,2008.0,3,18.90827664278587
A Good Day to Die Hard,18.33729914588288,65.402595,98.0,2.0,2013.0,2,19.534687865074936
The Alamo,18.7922443072814,10.660441,137.0,4.0,2004.0,3,17.066658471654346
The Incredibles,18.33729914588288,77.817571,115.0,11.0,2004.0,4,20.263516798004815
Cutthroat Island,18.400478046838927,7.029308,119.0,12.0,1995.0,2,16.119826452257225
Percy Jackson & the Olympians: The Lightning Thief,18.36938746009113,61.121717,118.0,2.0,2010.0,3,19.238243184930703
Men in Black,18.31532023940565,104.121555,98.0,7.0,1997.0,4,20.1945995779185
Toy Story 2,18.31532023940565,73.575118,92.0,10.0,1999.0,3,20.02483848076224
Unstoppable,18.420680753952364,37.698465,98.0,11.0,2010.0,2,18.93831593191957
Rush Hour 2,18.31532023940565,35.814765,90.0,8.0,2001.0,4,19.66577381095219
What Lies Beneath,18.420680753952364,15.835672,130.0,7.0,2000.0,4,18.861927015713892
Cloudy with a Chance of Meatballs,18.420680753952364,46.781182,90.0,9.0,2009.0,3,19.30852453927317
Ice Age: Dawn of the Dinosaurs,18.31532023940565,69.457898,94.0,6.0,2009.0,4,20.603002397881323
The Secret Life of Walter Mitty,18.31532023940565,43.348022,114.0,12.0,2013.0,4,19.052661434349236
Charlie's Angels,18.33729914588288,40.20395,98.0,11.0,2000.0,5,19.391859376668226
The Departed,18.31532023940565,63.429157,151.0,10.0,2006.0,3,19.484864980298685
Mulan,18.31532023940565,67.427755,88.0,6.0,1998.0,3,19.533591175254703
Tropic Thunder,18.33729914588288,43.192048,107.0,8.0,2008.0,2,19.05233888231721
The Girl with the Dragon Tattoo,18.31532023940565,47.651083,158.0,12.0,2011.0,4,19.264905735051826
Die Hard: With a Vengeance,18.31532023940565,51.881077,128.0,5.0,1995.0,2,19.71842163148081
Sherlock Holmes,18.31532023940565,57.834787,128.0,12.0,2009.0,4,20.077056973611956
Ben-Hur,18.420680753952364,29.608322,125.0,8.0,2016.0,1,18.359457382927378
Atlantis: The Lost Empire,18.603002309079653,51.548589,95.0,6.0,2001.0,4,19.041546039430866
Valkyrie,18.132998684833918,38.832842,121.0,12.0,2008.0,4,19.115206978180538
You Don't Mess with the Zohan,18.31532023940565,40.597344,113.0,6.0,2008.0,2,19.12177778546214
Pixels,18.292847383806116,140.849495,105.0,7.0,2015.0,3,19.311190348218577
A.I. Artificial Intelligence,18.420680753952364,34.035114,146.0,6.0,2001.0,3,19.279031098450407
The Haunted Mansion,18.31532023940565,16.302378,99.0,11.0,2003.0,5,19.021110848207137
Contact,18.31532023940565,55.249434,150.0,7.0,1997.0,3,18.95787755120781
Hollow Man,18.36938746009113,28.200874,112.0,8.0,2000.0,3,19.063657452155688
The Interpreter,18.197537205138154,18.69984,128.0,4.0,2005.0,2,18.90892281210294
Percy Jackson: Sea of Monsters,18.31532023940565,40.262261,106.0,8.0,2013.0,3,18.97788649866075
Lara Croft Tomb Raider: The Cradle of Life,18.36938746009113,56.811056,117.0,7.0,2003.0,4,18.86860100185642
Now You See Me 2,18.31532023940565,51.535701,129.0,6.0,2016.0,6,19.629346532978907
The Saint,18.035018277846262,20.913852,116.0,4.0,1997.0,5,18.586731521625204
Spy Game,18.33729914588288,27.166757,126.0,11.0,2001.0,3,18.778701708598643
Mission to Mars,18.31532023940565,16.058284,114.0,3.0,2000.0,1,17.92432683133892
Rio,18.31532023940565,46.200042,96.0,4.0,2011.0,4,19.998908158506367
Bicentennial Man,18.420680753952364,24.939295,131.0,12.0,1999.0,2,18.355608757881008
The Devil's Own,18.31532023940565,15.350451,107.0,3.0,1997.0,3,18.762904608205908
K-19: The Widowmaker,18.420680753952364,15.625949,138.0,7.0,2002.0,3,17.375674632395267
Conan the Barbarian,16.811242881518265,31.802807,129.0,4.0,1982.0,3,18.186401495265606
Cinderella Man,18.292847383806116,24.100863,144.0,6.0,2005.0,3,18.502628515838193
The Nutcracker: The Untold Story,18.31532023940565,3.593349,110.0,11.0,2010.0,3,16.59922219064373
Seabiscuit,18.28141868811311,14.824166,141.0,7.0,2003.0,2,18.8149935355119
Twister,18.33729914588288,32.079995,113.0,5.0,1996.0,3,20.019000123951457
Cast Away,18.31532023940565,57.739713,143.0,12.0,2000.0,2,19.878439919123498
Happy Feet,18.420680753952364,37.272385,108.0,11.0,2006.0,2,19.76702671062315
The Bourne Supremacy,18.132998684833918,53.213931,108.0,7.0,2004.0,3,19.480206399544723
Air Force One,18.258161826219297,36.38795,124.0,7.0,1997.0,2,19.56857961323741
Ocean's Eleven,18.258161826219297,60.929352,116.0,12.0,2001.0,2,19.926350541074843
The Three Musketeers,18.132998684833918,36.605246,110.0,8.0,2011.0,3,18.700389753342996
Hotel Transylvania,18.258161826219297,56.257411,91.0,9.0,2012.0,4,19.69709216755181
Enchanted,18.258161826219297,29.21998,107.0,11.0,2007.0,4,19.64588942151606
Safe House,18.258161826219297,34.773106,115.0,2.0,2012.0,2,19.15341494556666
102 Dalmatians,18.258161826219297,9.895061,100.0,10.0,2000.0,2,19.028334151742275
Tower Heist,18.132998684833918,36.743324,104.0,11.0,2011.0,2,18.845494938614156
The Holiday,18.258161826219297,44.967453,136.0,12.0,2006.0,2,19.084237931934354
Enemy of the State,18.31532023940565,41.207568,132.0,11.0,1998.0,3,19.339567451364378
It's Complicated,18.258161826219297,16.479851,121.0,12.0,2009.0,2,19.205055490871025
Ocean's Thirteen,18.258161826219297,42.069993,122.0,6.0,2007.0,2,19.556308190323495
Open Season,18.258161826219297,26.61951,83.0,9.0,2006.0,3,19.100281727675338
Divergent,18.258161826219297,80.316463,139.0,3.0,2014.0,3,19.481064533193642
Enemy at the Gates,18.035018277846262,41.273567,131.0,3.0,2001.0,1,18.389976877675156
The Rundown,18.258161826219297,24.107835,104.0,9.0,2003.0,4,18.208928230224306
Last Action Hero,18.258161826219297,32.044191,130.0,6.0,1993.0,5,18.73766787286272
Memoirs of a Geisha,18.258161826219297,16.595874,145.0,12.0,2005.0,3,18.904605541267387
The Fast and the Furious: Tokyo Drift,18.258161826219297,8.282876,104.0,6.0,2006.0,4,18.88106508710607
Meet Joe Black,18.31532023940565,36.069611,178.0,11.0,1998.0,3,18.777936226346036
Collateral Damage,18.258161826219297,18.827753,108.0,2.0,2002.0,3,18.177110404093863
Mirror Mirror,18.258161826219297,48.126297,106.0,3.0,2012.0,6,19.025097924262674
Scott Pilgrim vs. the World,17.909855136853043,38.885195,112.0,7.0,2010.0,3,17.679698702775212
The Core,17.909855136853043,29.211255,136.0,3.0,2003.0,4,18.122386130501337
Nutty Professor II: The Klumps,18.24632736871235,17.783361,106.0,7.0,2000.0,4,18.630195410502562
Scooby-Doo,18.24632736871235,31.435539,88.0,6.0,2002.0,3,19.434645056960065
Dredd,17.72753358339242,57.673932,95.0,9.0,2012.0,2,17.530002762187795
Click,18.228308863426122,41.176631,107.0,6.0,2006.0,4,19.286441258642544
Creepshow,15.894952224644102,13.661289,120.0,11.0,1982.0,3,16.86140139233913
Cats & Dogs 2 : The Revenge of Kitty Galore,18.258161826219297,11.77398,82.0,7.0,2010.0,2,18.538319458083787
Jumper,18.258161826219297,21.218,88.0,2.0,2008.0,3,19.21922878085644
Hellboy II: The Golden Army,18.258161826219297,58.57976,120.0,7.0,2008.0,3,18.893106836662746
Zodiac,17.989897843244528,51.970905,157.0,3.0,2007.0,4,18.255639990268435
The 6th Day,18.22222981742365,18.447479,123.0,11.0,2000.0,1,18.38074874909822
Bruce Almighty,18.197537205138154,109.684788,101.0,5.0,2003.0,2,19.99877831029767
The Expendables,18.197537205138154,77.580661,103.0,8.0,2010.0,3,19.43035396246004
Mission: Impossible,18.197537205138154,75.290998,110.0,5.0,1996.0,3,19.94171655278473
The Hunger Games,18.132998684833918,68.550698,142.0,3.0,2012.0,3,20.353955245531218
The Hangover Part II,18.197537205138154,58.040149,102.0,5.0,2011.0,1,19.354638439902896
Batman Returns,18.197537205138154,59.113174,126.0,6.0,1992.0,2,19.450300164704952
Over the Hedge,18.197537205138154,36.32705,83.0,4.0,2006.0,3,19.65439849241767
Lilo & Stitch,18.197537205138154,55.659988,85.0,6.0,2002.0,2,18.79755107726184
Charlotte's Web,18.258161826219297,14.132583,97.0,12.0,2006.0,3,18.78532386448472
Deep Impact,18.132998684833918,34.070054,120.0,5.0,1998.0,3,18.760466520446066
The Longest Yard,18.22222981742365,26.065735,113.0,5.0,2005.0,2,19.064220413656063
Alvin and the Chipmunks: Chipwrecked,18.132998684833918,23.473004,87.0,12.0,2011.0,5,19.65235266898551
Grown Ups 2,18.197537205138154,45.589568,100.0,7.0,2013.0,1,19.324835244793366
Get Smart,18.197537205138154,23.496054,110.0,6.0,2008.0,3,19.256565669574005
Something's Gotta Give,18.197537205138154,16.939441,128.0,12.0,2003.0,3,19.401742741127066
Shutter Island,18.197537205138154,81.914696,138.0,2.0,2010.0,3,19.501821951556725
Four Christmases,18.197537205138154,19.500893,88.0,11.0,2008.0,3,18.913751873325314
Robots,18.132998684833918,29.558157,91.0,3.0,2005.0,4,19.378869352178302
Face/Off,18.197537205138154,46.075037,138.0,6.0,1997.0,4,19.31952475097158
Bedtime Stories,18.197537205138154,23.531721,99.0,12.0,2008.0,4,19.17621308038469
Road to Perdition,18.197537205138154,49.078546,117.0,7.0,2002.0,3,19.014015760467434
Just Go with It,18.197537205138154,37.02665,117.0,2.0,2011.0,2,19.18576901639005
Con Air,18.132998684833918,45.154631,115.0,6.0,1997.0,3,19.227211228863382
Eagle Eye,18.197537205138154,46.887983,118.0,9.0,2008.0,3,18.997668027104037
Cold Mountain,18.184958423089522,24.598479,154.0,12.0,2003.0,1,18.968880241898542
The Book of Eli,18.197537205138154,32.363538,118.0,1.0,2010.0,3,18.872442471835335
Flubber,18.197537205138154,11.50396,93.0,11.0,1997.0,3,18.997166161869323
The Haunting,18.197537205138154,19.375768,113.0,7.0,1999.0,4,18.328443802908396
Space Jam,18.197537205138154,36.125715,88.0,11.0,1996.0,5,19.33777115999389
The Day the Earth Stood Still,18.197537205138154,41.890722,104.0,12.0,2008.0,3,19.266951763032726
Conspiracy Theory,18.132998684833918,22.179658,135.0,8.0,1997.0,4,18.7353661839719
Fury,18.035018277846262,139.575085,135.0,10.0,2014.0,3,19.171237534299916
Six Days Seven Nights,18.064005814299346,18.264635,98.0,6.0,1998.0,4,18.915376991886035
Yogi Bear,18.197537205138154,11.187696,80.0,12.0,2010.0,4,19.121717430353286
Spirit: Stallion of the Cimarron,18.197537205138154,41.670544,83.0,5.0,2002.0,5,18.624140147351437
Zookeeper,18.197537205138154,27.46264,102.0,7.0,2011.0,3,18.95044250207087
Lost in Space,18.197537205138154,17.455024,130.0,4.0,1998.0,3,18.729336992463118
The Manchurian Candidate,18.197537205138154,21.394281,129.0,7.0,2004.0,3,18.380961942773837
Hotel Transylvania 2,18.197537205138154,61.692197,89.0,9.0,2015.0,3,19.975085660127846
Fantasia 2000,18.197537205138154,14.530946,74.0,12.0,1999.0,3,18.324990773036525
The Time Machine,18.197537205138154,25.978555,96.0,3.0,2002.0,3,18.633605678587983
Swordfish,18.440483381052466,36.788745,99.0,6.0,2001.0,3,18.806490029188055
The Legend of Zorro,18.132998684833918,31.054334,129.0,10.0,2005.0,2,18.774151020425187
What Dreams May Come,18.258161826219297,21.891078,113.0,10.0,1998.0,3,18.084998810958957
The Brothers Grimm,18.292847383806116,40.138009,118.0,8.0,2005.0,5,18.47247845709938
Mars Attacks!,18.064005814299346,44.090535,106.0,12.0,1996.0,3,18.43429778972702
Surrogates,18.197537205138154,36.664991,89.0,9.0,2009.0,3,18.6231706536404
Thirteen Days,18.197537205138154,18.26121,145.0,12.0,2000.0,2,17.358402708540517
Daylight,18.197537205138154,16.681269,115.0,12.0,1996.0,3,18.88575015745272
Walking With Dinosaurs,18.197537205138154,10.088006,87.0,12.0,2013.0,3,18.656120537662822
Battlefield Earth,17.599700214609808,7.89147,118.0,5.0,2000.0,3,16.87890152672105
Looney Tunes: Back in Action,18.197537205138154,16.715631,90.0,11.0,2003.0,3,18.042560995081548
Nine,18.197537205138154,9.357734,112.0,12.0,2009.0,3,17.801258187792065
Timeline,18.197537205138154,11.22268,116.0,11.0,2003.0,3,16.784936843136823
The Postman,18.197537205138154,14.564667,177.0,12.0,1997.0,2,16.68489897512974
Babe: Pig in the City,18.31532023940565,11.356079,92.0,11.0,1998.0,5,18.0515262678542
The Last Witch Hunter,18.31532023940565,52.612025,106.0,10.0,2015.0,3,18.80551387574951
Red Planet,18.197537205138154,13.800656,106.0,11.0,2000.0,3,17.325979895617994
Arthur and the Invisibles,18.26985786584569,27.097932,94.0,12.0,2006.0,4,18.497125327673245
A Sound of Thunder,18.197537205138154,7.342892,110.0,5.0,2005.0,4,15.605542035073528
Pompeii,18.683045016112164,50.561849,105.0,2.0,2014.0,5,18.584767316056137
A Beautiful Mind,17.909855136853043,59.248437,135.0,12.0,2001.0,2,19.563444971118127
The Lion King,17.622173069956816,90.457886,89.0,6.0,1994.0,3,20.485315424365478
Journey 2: The Mysterious Island,18.184958423089522,40.723459,94.0,1.0,2012.0,3,19.689577885291854
Cloudy with a Chance of Meatballs 2,18.17221939747438,41.247402,95.0,9.0,2013.0,3,19.330488997894644
Red Dragon,18.17221939747438,10.083905,124.0,9.0,2002.0,3,19.158783598793963
Hidalgo,18.420680753952364,16.759252,136.0,3.0,2004.0,2,18.498599206244183
Jack and Jill,18.184958423089522,22.132418,91.0,11.0,2011.0,1,18.82396874387942
2 Fast 2 Furious,18.1462439114085,10.520961,107.0,6.0,2003.0,3,19.28082711613042
The Little Prince,17.974393656948944,35.384423,92.0,7.0,2015.0,3,18.396093448565942
The Invasion,18.197537205138154,15.673154,99.0,8.0,2007.0,2,16.528317096405797
The Adventures of Rocky & Bullwinkle,18.1462439114085,8.981427,88.0,6.0,2000.0,5,17.37470324796048
The Secret Life of Pets,18.132998684833918,31.482872,87.0,6.0,2016.0,2,20.590829055302354
The League of Extraordinary Gentlemen,18.17221939747438,47.436675,110.0,7.0,2003.0,4,19.004376859508994
Despicable Me 2,18.1462439114085,136.886704,98.0,6.0,2013.0,3,20.69359177064222
Independence Day,18.132998684833918,60.442593,145.0,6.0,1996.0,3,20.521112037673753
The Lost World: Jurassic Park,18.105970012811294,2.502487,129.0,5.0,1997.0,3,19.249557945256704
Madagascar,18.132998684833918,48.110909,86.0,5.0,2005.0,2,20.093432688142816
Children of Men,18.1462439114085,35.387874,109.0,9.0,2006.0,4,18.063430663225603
X-Men,18.132998684833918,4.66891,104.0,7.0,2000.0,3,19.507016408978526
Wanted,18.132998684833918,73.82289,110.0,6.0,2008.0,3,19.3695161421495
The Rock,18.132998684833918,51.469576,136.0,6.0,1996.0,3,19.62982800366314
Ice Age: The Meltdown,18.197537205138154,85.115058,91.0,3.0,2006.0,4,20.309174803787407
50 First Dates,18.132998684833918,61.437586,99.0,2.0,2004.0,2,19.096085876064585
Hairspray,17.72753358339242,31.160542,117.0,7.0,2007.0,4,18.32030786930806
Exorcist: The Beginning,18.197537205138154,15.761384,114.0,8.0,2004.0,3,18.172226910266573
Now You See Me,18.132998684833918,71.124686,115.0,5.0,2013.0,2,18.583640183911157
Grown Ups,18.197537205138154,38.864027,102.0,6.0,2010.0,1,19.41921553720361
The Terminal,17.909855136853043,57.753914,128.0,6.0,2004.0,2,19.206485753578583
Hotel for Dogs,17.370858648025116,13.25753,100.0,1.0,2009.0,2,18.10644195621654
Vertical Limit,18.132998684833918,13.318744,124.0,12.0,2000.0,3,19.189231549802027
Charlie Wilson's War,18.132998684833918,18.70031,102.0,12.0,2007.0,3,18.594637504851352
Shark Tale,18.132998684833918,47.094369,90.0,9.0,2004.0,4,19.721621498675873
Dreamgirls,18.064005814299346,14.486311,134.0,12.0,2006.0,1,18.85853353597199
Be Cool,17.78580249038432,18.61472,118.0,3.0,2005.0,2,18.371764800373036
Munich,18.064005814299346,29.035222,164.0,12.0,2005.0,4,18.685802065780365
Tears of the Sun,18.064005814299346,27.055085,121.0,3.0,2003.0,3,18.265574963161356
Killers,18.132998684833918,23.004607,100.0,6.0,2010.0,4,18.402108991618697
The Man from U.N.C.L.E.,18.132998684833918,48.744209,116.0,8.0,2015.0,3,18.498984494361917
Spanglish,18.197537205138154,14.209329,130.0,12.0,2004.0,1,17.823595605931654
Monster House,18.132998684833918,36.368839,91.0,7.0,2006.0,4,18.758402249911587
Bandits,18.132998684833918,24.353302,123.0,10.0,2001.0,4,18.029590382341286
First Knight,17.822843761378564,19.143321,134.0,7.0,1995.0,4,18.664414345797027
Immortals,18.132998684833918,37.917002,110.0,11.0,2011.0,3,19.240037657834797
Hostage,17.76675429577647,23.663713,113.0,3.0,2005.0,4,18.17151049242349
Titan A.E.,18.132998684833918,14.44381,94.0,6.0,2000.0,5,17.419774898119332
Hollywood Homicide,18.132998684833918,10.605084,116.0,6.0,2003.0,4,17.75012954055363
Soldier,18.132998684833918,11.873856,99.0,10.0,1998.0,3,16.494329937699998
Monkeybone,18.132998684833918,8.098369,93.0,2.0,2001.0,5,15.503670552583664
Flight of the Phoenix,17.622173069956816,20.374308,113.0,12.0,2004.0,4,16.860470090623977
Unbreakable,18.132998684833918,42.006908,106.0,11.0,2000.0,3,19.32941548912228
Minions,18.119575664681957,875.581305,91.0,6.0,2015.0,4,20.868863728300205
Sucker Punch,18.22222981742365,39.127082,110.0,3.0,2011.0,3,18.31301204426393
Snake Eyes,18.105970012811294,20.790703,98.0,8.0,1998.0,2,18.458856777001973
Sphere,18.132998684833918,18.65988,134.0,2.0,1998.0,1,16.388122864507256
The Angry Birds Movie,18.105970012811294,45.720894,97.0,5.0,2016.0,2,19.672813639707872
Fool's Gold,18.064005814299346,21.789615,112.0,2.0,2008.0,3,18.5271200555006
Funny People,18.132998684833918,20.199057,146.0,7.0,2009.0,2,17.933880567181834
